interaction_id,message_id,customer_id,interaction_ts,action_type,device_type,landing_page_domain
I920611,M721717,C100399,2025-11-01 14:09:15,opened,web,
I920612,M721717,C100399,2025-11-01 14:13:15,clicked_link,mobile,spoof-shophub-login.com
I920613,M721718,C100652,2025-11-03 12:54:31,opened,web,
I920614,M721718,C100652,2025-11-03 12:57:31,clicked_link,mobile,spoof-shophub-login.com
I920615,M721720,C100306,2025-12-12 18:00:31,opened,web,
I920616,M721722,C100298,2025-11-08 18:23:36,opened,web,
I920617,M721723,C100028,2025-12-04 00:58:52,opened,mobile,legit_shophub.com
I920618,M721724,C100469,2025-11-27 06:14:43,opened,both,
I920619,M721724,C100469,2025-11-27 06:18:43,clicked_link,both,support-shophub-check.com
I920620,M721725,C100737,2025-11-25 21:52:47,opened,web,
I920621,M721726,C100359,2025-11-15 07:57:13,opened,web,
I920622,M721727,C100572,2025-12-04 11:17:07,opened,mobile,
I920623,M721728,C100372,2025-11-29 06:06:30,opened,web,
I920624,M721728,C100372,2025-11-29 06:10:30,clicked_link,mobile,shophub-secure-verify.net
I920625,M721728,C100372,2025-11-29 06:10:30,entered_credentials,web,support-shophub-check.com
I920626,M721729,C100027,2025-11-11 17:52:04,opened,both,
I920627,M721730,C100767,2025-12-10 09:35:23,opened,both,
I920628,M721730,C100767,2025-12-10 09:39:23,reported_as_phish,web,
I920629,M721732,C100612,2025-10-17 08:03:14,opened,mobile,
I920630,M721734,C100781,2025-10-31 07:16:31,ignored,mobile,
I920631,M721735,C100438,2025-11-27 00:49:48,opened,mobile,
I920632,M721737,C100090,2025-11-06 06:33:57,opened,both,legit_shophub.com
I920633,M721738,C100139,2025-11-26 21:09:25,opened,web,
I920634,M721740,C100326,2025-10-23 12:23:59,opened,web,
I920635,M721740,C100326,2025-10-23 12:25:59,clicked_link,both,support-shophub-check.com
I920636,M721741,C100071,2025-11-06 16:38:03,opened,mobile,
I920637,M721742,C100247,2025-11-25 22:10:56,reported_as_phish,mobile,
I920638,M721743,C100903,2025-10-18 01:16:16,ignored,web,
I920639,M721744,C100975,2025-11-27 16:32:00,ignored,mobile,
I920640,M721745,C100361,2025-12-15 09:08:32,opened,mobile,
I920641,M721746,C100125,2025-11-05 08:42:58,ignored,mobile,
I920642,M721747,C100442,2025-11-29 23:28:24,opened,mobile,
I920643,M721747,C100442,2025-11-29 23:30:24,reported_as_phish,mobile,
I920644,M721748,C100066,2025-11-07 03:00:01,opened,web,
I920645,M721749,C100600,2025-11-27 22:51:14,opened,both,
I920646,M721750,C100367,2025-10-30 16:28:44,ignored,mobile,
I920647,M721751,C100178,2025-11-07 14:58:57,opened,both,legit_shophub.com
I920648,M721752,C100078,2025-11-23 16:20:52,opened,mobile,
I920649,M721753,C100404,2025-11-25 19:33:46,opened,both,
I920650,M721754,C100154,2025-10-30 06:34:57,opened,web,legit_shophub.com
I920651,M721755,C100325,2025-12-12 20:41:48,opened,both,
I920652,M721756,C100957,2025-11-28 16:23:45,opened,mobile,
I920653,M721756,C100957,2025-11-28 16:25:45,clicked_link,mobile,spoof-shophub-login.com
I920654,M721759,C100185,2025-11-24 14:46:22,opened,mobile,
I920655,M721759,C100185,2025-11-24 14:50:22,clicked_link,both,spoof-shophub-login.com
I920656,M721760,C100918,2025-11-08 09:13:07,opened,both,
I920657,M721760,C100918,2025-11-08 09:17:07,clicked_link,mobile,support-shophub-check.com
I920658,M721761,C100739,2025-11-21 16:42:04,opened,both,
I920659,M721762,C100322,2025-10-24 02:07:53,ignored,mobile,
I920660,M721764,C100943,2025-12-11 10:41:48,opened,mobile,
I920661,M721764,C100943,2025-12-11 10:45:48,clicked_link,both,spoof-shophub-login.com
I920662,M721765,C100969,2025-11-11 21:52:37,ignored,mobile,
I920663,M721766,C100760,2025-11-20 02:04:50,opened,mobile,legit_shophub.com
I920664,M721767,C100040,2025-12-01 08:15:29,ignored,web,
I920665,M721768,C100272,2025-11-27 03:48:22,opened,both,
I920666,M721768,C100272,2025-11-27 03:50:22,clicked_link,mobile,support-shophub-check.com
I920667,M721769,C100240,2025-11-29 04:57:35,opened,mobile,legit_shophub.com
I920668,M721770,C100195,2025-12-12 13:22:05,opened,web,
I920669,M721771,C100922,2025-11-25 18:36:16,opened,web,
I920670,M721771,C100922,2025-11-25 18:40:16,clicked_link,web,support-shophub-check.com
I920671,M721774,C100798,2025-11-29 21:20:12,reported_as_phish,mobile,
I920672,M721775,C100536,2025-12-03 02:34:20,opened,web,
I920673,M721777,C100061,2025-12-07 04:09:11,opened,both,legit_shophub.com
I920674,M721778,C100516,2025-11-28 05:48:04,opened,mobile,
I920675,M721779,C100642,2025-11-04 18:34:09,opened,web,
I920676,M721780,C100082,2025-11-29 11:24:41,opened,web,
I920677,M721781,C100952,2025-11-04 12:14:27,ignored,mobile,
I920678,M721784,C100537,2025-11-22 15:55:36,opened,both,
I920679,M721784,C100537,2025-11-22 15:57:36,clicked_link,web,shophub-secure-verify.net
I920680,M721785,C100553,2025-10-18 16:14:02,opened,mobile,
I920681,M721786,C100193,2025-12-10 19:43:29,ignored,both,
I920682,M721787,C100184,2025-11-03 15:37:36,opened,both,
I920683,M721787,C100184,2025-11-03 15:40:36,reported_as_phish,mobile,
I920684,M721788,C100971,2025-12-11 10:11:38,opened,mobile,
I920685,M721788,C100971,2025-12-11 10:14:38,reported_as_phish,mobile,
I920686,M721791,C100693,2025-12-06 22:13:28,opened,both,legit_shophub.com
I920687,M721793,C100104,2025-12-13 01:38:06,opened,web,
I920688,M721794,C100385,2025-11-27 05:04:30,opened,mobile,
I920689,M721796,C100301,2025-12-14 16:30:38,opened,both,
I920690,M721797,C100346,2025-12-15 02:44:33,ignored,mobile,
I920691,M721798,C100501,2025-12-14 23:26:45,reported_as_phish,web,
I920692,M721800,C100900,2025-12-10 11:52:20,opened,web,
I920693,M721801,C100113,2025-11-01 21:26:45,opened,both,
I920694,M721802,C100699,2025-11-27 09:47:47,opened,mobile,
I920695,M721804,C100474,2025-11-25 11:56:03,opened,both,
I920696,M721805,C100520,2025-12-14 22:25:57,ignored,web,
I920697,M721806,C100812,2025-11-14 16:01:39,opened,both,
I920698,M721807,C100934,2025-11-12 20:30:12,opened,mobile,
I920699,M721809,C100601,2025-12-03 02:58:48,opened,web,
I920700,M721810,C100682,2025-11-21 15:25:54,opened,mobile,
I920701,M721811,C100506,2025-12-13 19:22:49,opened,both,
I920702,M721812,C100024,2025-11-27 08:12:03,opened,mobile,
I920703,M721813,C100187,2025-11-26 16:41:17,opened,mobile,
I920704,M721814,C100459,2025-11-09 15:42:15,opened,web,legit_shophub.com
I920705,M721815,C100161,2025-11-23 04:32:27,ignored,mobile,
I920706,M721816,C100845,2025-12-12 15:37:40,opened,mobile,
I920707,M721818,C100480,2025-11-27 02:08:47,opened,mobile,
I920708,M721818,C100480,2025-11-27 02:10:47,clicked_link,web,spoof-shophub-login.com
I920709,M721819,C100452,2025-11-17 03:53:49,ignored,mobile,
I920710,M721820,C100490,2025-11-28 00:10:47,opened,web,
I920711,M721821,C100102,2025-10-21 12:11:13,ignored,mobile,
I920712,M721822,C100239,2025-11-24 05:36:12,opened,web,
I920713,M721822,C100239,2025-11-24 05:39:12,clicked_link,both,support-shophub-check.com
I920714,M721823,C100090,2025-12-13 08:07:04,reported_as_phish,web,
I920715,M721826,C100250,2025-10-25 09:21:10,opened,web,
I920716,M721826,C100250,2025-10-25 09:23:10,clicked_link,both,shophub-secure-verify.net
I920717,M721827,C100034,2025-12-15 11:00:41,ignored,web,
I920718,M721828,C100866,2025-10-25 01:07:37,opened,web,
I920719,M721831,C100026,2025-12-05 03:17:32,opened,both,
I920720,M721831,C100026,2025-12-05 03:21:32,clicked_link,mobile,shophub-secure-verify.net
I920721,M721832,C100532,2025-12-05 03:54:09,ignored,both,
I920722,M721833,C100739,2025-11-27 14:12:30,opened,mobile,
I920723,M721833,C100739,2025-11-27 14:15:30,clicked_link,web,spoof-shophub-login.com
I920724,M721834,C100719,2025-11-10 00:16:54,opened,mobile,
I920725,M721835,C100615,2025-10-25 22:14:45,opened,both,
I920726,M721836,C100859,2025-12-11 11:22:28,reported_as_phish,both,
I920727,M721837,C100705,2025-11-25 02:45:59,opened,mobile,
I920728,M721838,C100795,2025-10-22 14:26:18,ignored,web,
I920729,M721839,C100737,2025-11-10 05:17:50,ignored,both,
I920730,M721840,C100721,2025-10-20 14:06:08,opened,mobile,
I920731,M721841,C100938,2025-11-11 04:02:34,opened,web,
I920732,M721841,C100938,2025-11-11 04:05:34,reported_as_phish,mobile,
I920733,M721842,C100717,2025-11-20 06:41:57,opened,both,
I920734,M721844,C100234,2025-10-23 11:56:15,ignored,mobile,
I920735,M721847,C100756,2025-11-06 22:31:54,opened,both,
I920736,M721848,C100377,2025-10-29 11:17:13,opened,mobile,
I920737,M721850,C100142,2025-11-20 04:26:21,opened,mobile,
I920738,M721853,C100031,2025-10-19 03:31:23,opened,mobile,
I920739,M721854,C100424,2025-12-13 00:09:04,opened,web,
I920740,M721855,C100964,2025-12-02 00:37:39,opened,mobile,
I920741,M721856,C100360,2025-12-01 03:52:04,ignored,both,
I920742,M721857,C100421,2025-11-24 15:22:29,opened,both,
I920743,M721857,C100421,2025-11-24 15:26:29,reported_as_phish,both,
I920744,M721858,C100979,2025-11-28 13:09:28,opened,web,
I920745,M721859,C100133,2025-10-24 03:07:30,opened,mobile,
I920746,M721861,C100258,2025-11-08 01:47:53,opened,web,
I920747,M721862,C100062,2025-10-29 23:07:56,opened,mobile,
I920748,M721863,C100822,2025-11-29 14:15:42,ignored,both,
I920749,M721864,C100767,2025-10-31 11:32:52,opened,mobile,
I920750,M721864,C100767,2025-10-31 11:33:52,clicked_link,both,spoof-shophub-login.com
I920751,M721864,C100767,2025-10-31 11:35:52,entered_credentials,both,spoof-shophub-login.com
I920752,M721865,C100156,2025-11-19 03:40:07,ignored,mobile,
I920753,M721867,C100733,2025-10-31 22:20:33,reported_as_phish,both,
I920754,M721868,C100952,2025-11-08 17:54:16,ignored,mobile,
I920755,M721869,C100738,2025-12-01 15:53:38,ignored,mobile,
I920756,M721870,C100321,2025-12-06 12:49:23,opened,mobile,
I920757,M721873,C100016,2025-12-09 05:13:14,reported_as_phish,both,
I920758,M721874,C100179,2025-12-11 15:09:34,opened,mobile,legit_shophub.com
I920759,M721875,C100206,2025-12-10 16:53:47,opened,mobile,
I920760,M721875,C100206,2025-12-10 16:56:47,clicked_link,mobile,support-shophub-check.com
I920761,M721877,C100012,2025-10-25 22:29:20,ignored,both,
I920762,M721878,C100128,2025-11-02 02:31:40,opened,mobile,legit_shophub.com
I920763,M721879,C100372,2025-11-05 16:04:08,opened,both,
I920764,M721879,C100372,2025-11-05 16:06:08,reported_as_phish,mobile,
I920765,M721880,C100413,2025-11-22 01:48:30,opened,both,
I920766,M721881,C100977,2025-10-19 01:24:33,opened,mobile,legit_shophub.com
I920767,M721882,C100375,2025-12-11 07:36:29,opened,mobile,legit_shophub.com
I920768,M721883,C100594,2025-11-08 12:22:11,opened,both,
I920769,M721883,C100594,2025-11-08 12:26:11,clicked_link,web,shophub-secure-verify.net
I920770,M721884,C100654,2025-11-25 05:41:50,opened,web,
I920771,M721884,C100654,2025-11-25 05:45:50,clicked_link,both,support-shophub-check.com
I920772,M721885,C100032,2025-11-24 13:41:30,ignored,web,
I920773,M721886,C100454,2025-11-07 18:20:59,opened,both,
I920774,M721887,C100893,2025-12-03 01:30:42,ignored,mobile,
I920775,M721888,C100490,2025-11-04 20:45:20,opened,web,
I920776,M721888,C100490,2025-11-04 20:47:20,clicked_link,mobile,spoof-shophub-login.com
I920777,M721889,C100376,2025-11-29 23:23:40,opened,mobile,
I920778,M721890,C100915,2025-11-24 02:11:29,opened,web,
I920779,M721891,C100362,2025-11-11 23:54:51,opened,mobile,
I920780,M721892,C100299,2025-11-16 08:03:02,opened,mobile,
I920781,M721892,C100299,2025-11-16 08:08:02,reported_as_phish,web,
I920782,M721893,C100884,2025-12-14 13:30:09,ignored,both,
I920783,M721895,C100193,2025-12-08 12:24:02,opened,web,
I920784,M721896,C100255,2025-12-08 09:59:40,opened,mobile,legit_shophub.com
I920785,M721897,C100199,2025-11-25 04:33:17,ignored,mobile,
I920786,M721898,C100854,2025-10-26 21:29:28,ignored,mobile,
I920787,M721900,C100892,2025-10-27 18:51:42,ignored,mobile,
I920788,M721901,C100959,2025-11-14 17:43:42,opened,mobile,
I920789,M721902,C100538,2025-11-21 22:21:44,opened,web,
I920790,M721903,C100126,2025-12-13 11:59:22,opened,mobile,
I920791,M721904,C100360,2025-11-26 20:04:01,opened,web,
I920792,M721905,C100885,2025-11-02 15:48:21,opened,mobile,
I920793,M721906,C100363,2025-12-15 00:28:09,opened,web,
I920794,M721907,C100069,2025-12-10 08:18:05,ignored,web,
I920795,M721908,C100545,2025-10-30 16:23:35,opened,web,
I920796,M721908,C100545,2025-10-30 16:27:35,clicked_link,mobile,shophub-secure-verify.net
I920797,M721909,C100577,2025-11-06 20:32:57,ignored,mobile,
I920798,M721910,C100214,2025-11-03 01:23:58,ignored,mobile,
I920799,M721911,C100638,2025-11-24 21:47:03,opened,both,
I920800,M721911,C100638,2025-11-24 21:49:03,clicked_link,both,spoof-shophub-login.com
I920801,M721911,C100638,2025-11-24 21:51:03,entered_credentials,web,support-shophub-check.com
I920802,M721913,C100467,2025-11-22 16:25:30,opened,mobile,
I920803,M721915,C100834,2025-11-23 08:27:46,opened,both,
I920804,M721915,C100834,2025-11-23 08:31:46,clicked_link,web,shophub-secure-verify.net
I920805,M721915,C100834,2025-11-23 08:34:46,entered_credentials,mobile,shophub-secure-verify.net
I920806,M721916,C100536,2025-11-26 23:27:04,ignored,web,
I920807,M721918,C100054,2025-10-15 03:26:00,opened,mobile,legit_shophub.com
I920808,M721919,C100559,2025-11-19 12:04:23,opened,mobile,
I920809,M721920,C100941,2025-11-15 01:53:08,ignored,web,
I920810,M721921,C100703,2025-11-28 14:44:44,opened,mobile,
I920811,M721922,C100012,2025-12-01 11:55:21,opened,both,
I920812,M721922,C100012,2025-12-01 11:59:21,clicked_link,mobile,shophub-secure-verify.net
I920813,M721923,C100678,2025-12-06 19:38:02,opened,mobile,
I920814,M721924,C100296,2025-10-20 02:48:36,opened,mobile,
I920815,M721925,C100172,2025-10-31 08:08:46,opened,both,
I920816,M721925,C100172,2025-10-31 08:13:46,reported_as_phish,web,
I920817,M721927,C100120,2025-12-14 18:43:40,opened,both,
I920818,M721928,C100016,2025-11-28 22:38:20,reported_as_phish,mobile,
I920819,M721929,C100239,2025-12-14 05:27:45,ignored,both,
I920820,M721930,C100343,2025-11-11 20:57:27,ignored,mobile,
I920821,M721931,C100844,2025-12-03 07:11:17,opened,web,
I920822,M721934,C100430,2025-11-29 16:46:50,opened,both,
I920823,M721936,C100404,2025-11-24 00:16:54,opened,web,
I920824,M721936,C100404,2025-11-24 00:19:54,clicked_link,mobile,support-shophub-check.com
I920825,M721937,C100140,2025-11-09 08:42:09,opened,mobile,
I920826,M721937,C100140,2025-11-09 08:46:09,clicked_link,both,support-shophub-check.com
I920827,M721940,C100208,2025-11-25 13:18:03,opened,web,
I920828,M721940,C100208,2025-11-25 13:19:03,clicked_link,mobile,spoof-shophub-login.com
I920829,M721941,C100504,2025-11-26 16:16:58,opened,web,
I920830,M721941,C100504,2025-11-26 16:19:58,clicked_link,both,shophub-secure-verify.net
I920831,M721942,C100506,2025-11-29 06:08:51,ignored,web,
I920832,M721943,C100624,2025-11-21 21:07:23,ignored,mobile,
I920833,M721944,C100482,2025-10-22 03:46:54,opened,both,
I920834,M721945,C100210,2025-11-08 04:27:29,opened,both,legit_shophub.com
I920835,M721947,C100833,2025-12-01 13:04:13,opened,mobile,
I920836,M721948,C100190,2025-11-21 00:56:17,opened,web,
I920837,M721948,C100190,2025-11-21 01:01:17,clicked_link,web,shophub-secure-verify.net
I920838,M721949,C100261,2025-10-16 20:03:31,opened,web,
I920839,M721950,C100083,2025-11-21 10:11:19,opened,both,legit_shophub.com
I920840,M721951,C100379,2025-10-20 23:50:08,ignored,mobile,
I920841,M721952,C100362,2025-11-26 20:00:11,opened,both,
I920842,M721953,C100484,2025-10-17 21:42:18,opened,both,legit_shophub.com
I920843,M721954,C100924,2025-11-21 04:53:54,opened,both,
I920844,M721955,C100695,2025-11-21 05:34:28,opened,mobile,
I920845,M721956,C100510,2025-11-08 05:48:41,reported_as_phish,mobile,
I920846,M721958,C100964,2025-10-24 02:33:41,opened,mobile,
I920847,M721959,C100319,2025-12-10 00:44:38,opened,mobile,legit_shophub.com
I920848,M721960,C100020,2025-12-09 05:02:41,ignored,mobile,
I920849,M721961,C100641,2025-11-24 18:05:02,opened,web,
I920850,M721962,C100543,2025-10-30 19:30:37,opened,mobile,
I920851,M721962,C100543,2025-10-30 19:33:37,clicked_link,web,shophub-secure-verify.net
I920852,M721963,C100969,2025-11-22 01:36:09,ignored,both,
I920853,M721964,C100362,2025-11-15 05:33:22,opened,mobile,
I920854,M721965,C100447,2025-12-11 20:07:03,opened,web,
I920855,M721965,C100447,2025-12-11 20:12:03,reported_as_phish,web,
I920856,M721966,C100318,2025-10-26 18:43:27,ignored,mobile,
I920857,M721967,C100157,2025-11-05 06:46:59,ignored,mobile,
I920858,M721968,C100196,2025-11-29 22:21:43,opened,mobile,
I920859,M721968,C100196,2025-11-29 22:27:43,reported_as_phish,web,
I920860,M721970,C100129,2025-10-17 18:57:44,opened,web,
I920861,M721971,C100508,2025-11-27 00:16:52,opened,mobile,legit_shophub.com
I920862,M721972,C100528,2025-11-14 03:43:58,opened,both,
I920863,M721973,C100133,2025-12-11 12:25:22,opened,mobile,
I920864,M721974,C100952,2025-11-05 07:37:19,opened,web,legit_shophub.com
I920865,M721975,C100815,2025-12-06 15:48:29,ignored,web,
I920866,M721976,C100675,2025-12-09 06:28:40,opened,web,
I920867,M721976,C100675,2025-12-09 06:30:40,reported_as_phish,mobile,
I920868,M721980,C100385,2025-12-12 08:56:22,opened,web,
I920869,M721982,C100073,2025-12-10 18:24:19,opened,web,
I920870,M721983,C100410,2025-12-07 13:01:08,opened,web,
I920871,M721986,C100814,2025-10-17 03:45:18,opened,web,
I920872,M721987,C100981,2025-12-05 14:47:37,opened,mobile,
I920873,M721988,C100682,2025-11-27 06:54:25,opened,mobile,
I920874,M721988,C100682,2025-11-27 06:57:25,clicked_link,web,shophub-secure-verify.net
I920875,M721989,C100403,2025-11-12 20:14:27,opened,web,
I920876,M721990,C100740,2025-12-01 21:27:12,ignored,mobile,
I920877,M721991,C100475,2025-12-14 01:43:17,opened,web,
I920878,M721992,C100010,2025-11-11 06:02:18,reported_as_phish,mobile,
I920879,M721994,C100587,2025-10-29 13:02:50,opened,mobile,
I920880,M721995,C100180,2025-10-23 22:06:49,ignored,mobile,
I920881,M721996,C100962,2025-11-25 03:10:03,opened,mobile,legit_shophub.com
I920882,M721997,C100531,2025-11-29 14:18:30,opened,web,legit_shophub.com
I920883,M721998,C100955,2025-11-01 12:54:40,opened,both,
I920884,M721999,C100607,2025-12-13 10:04:48,opened,mobile,
I920885,M722000,C100276,2025-11-28 20:05:18,opened,both,
I920886,M722001,C100112,2025-12-07 09:30:23,ignored,mobile,
I920887,M722004,C100361,2025-10-17 18:45:15,opened,mobile,legit_shophub.com
I920888,M722005,C100066,2025-11-04 02:02:59,opened,mobile,
I920889,M722006,C100909,2025-11-25 00:44:02,ignored,mobile,
I920890,M722007,C100040,2025-10-29 13:24:07,ignored,web,
I920891,M722008,C100237,2025-10-24 12:10:20,ignored,both,
I920892,M722009,C100820,2025-12-09 12:51:52,ignored,mobile,
I920893,M722010,C100882,2025-12-10 11:19:21,opened,mobile,
I920894,M722011,C100021,2025-12-02 02:21:48,ignored,mobile,
I920895,M722012,C100775,2025-12-12 09:03:05,opened,web,
I920896,M722013,C100724,2025-11-27 02:03:57,ignored,web,
I920897,M722014,C100692,2025-11-05 07:34:43,opened,mobile,
I920898,M722015,C100371,2025-11-27 13:39:31,opened,both,
I920899,M722016,C100298,2025-11-27 03:05:11,opened,mobile,
I920900,M722017,C100288,2025-10-17 22:15:05,opened,both,legit_shophub.com
I920901,M722019,C100289,2025-11-18 21:34:58,ignored,web,
I920902,M722020,C100612,2025-12-04 21:41:47,ignored,mobile,
I920903,M722021,C100252,2025-11-06 09:58:14,opened,mobile,
I920904,M722021,C100252,2025-11-06 10:01:14,reported_as_phish,mobile,
I920905,M722022,C100157,2025-12-13 00:10:12,ignored,web,
I920906,M722023,C100741,2025-12-06 11:47:13,opened,mobile,
I920907,M722023,C100741,2025-12-06 11:50:13,clicked_link,mobile,shophub-secure-verify.net
I920908,M722025,C100542,2025-11-29 02:07:45,opened,both,
I920909,M722026,C100290,2025-11-05 09:07:06,opened,mobile,
I920910,M722026,C100290,2025-11-05 09:11:06,clicked_link,mobile,support-shophub-check.com
I920911,M722027,C100457,2025-11-24 23:04:06,opened,both,
I920912,M722028,C100972,2025-11-06 19:58:51,opened,mobile,
I920913,M722029,C100884,2025-11-04 07:23:48,opened,mobile,
I920914,M722031,C100701,2025-12-07 14:18:42,opened,mobile,
I920915,M722032,C100870,2025-11-23 02:01:44,reported_as_phish,both,
